label,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62
Straight,0.16731369495391846,0.2150665670633316,0.26037120819091797,0.2707740068435669,0.271014004945755,0.23662430047988892,0.23818767070770264,0.23405784368515015,0.23263636231422424,0.2039242386817932,0.20264264941215515,0.20489071309566498,0.20562879741191864,0.17343471944332123,0.1706426441669464,0.17650862038135529,0.17937439680099487,0.1421588659286499,0.1439286172389984,0.15046876668930054,0.15145716071128845,0.6713933944702148,0.6577566862106323,0.5991158485412598,0.5300483107566833,0.4827291667461395,0.5311278700828552,0.4928125739097595,0.5453275442123413,0.557463526725769,0.5279046297073364,0.49355196952819824,0.5590806603431702,0.5622894167900085,0.5313387513160706,0.5065479874610901,0.5682603716850281,0.5713087320327759,0.5377113223075867,0.5214765667915344,0.5629664063453674,0.568731963634491,-2.4940030129982915e-07,-0.023688871413469315,-0.02816499024629593,-0.02914094179868698,-0.0243820920586586,-0.007555841468274593,-0.029122695326805115,-0.03698059916496277,-0.03909238055348396,-0.002883549779653549,-0.025405269116163254,-0.026248138397932053,-0.021281464025378227,-0.003159272251650691,-0.029536478221416473,-0.019732194021344185,-0.00638626841828227,-0.0049981409683823586,-0.019718550145626068,-0.010766347870230675,0.0002456691872794181
Straight,0.16817091405391693,0.21899089217185974,0.2640607953071594,0.2730344533920288,0.2727341055870056,0.23798014223575592,0.2416980266571045,0.23675543069839478,0.2345069795846939,0.20534098148345947,0.2067566215991974,0.20796459913253784,0.20712214708328247,0.17511579394340515,0.17445585131645203,0.17902767658233643,0.1802947074174881,0.14414480328559875,0.14724937081336975,0.15308097004890442,0.15321405231952667,0.6695889234542847,0.6558770537376404,0.5962520837783813,0.5282936096191406,0.48316702246665955,0.5319610238075256,0.49375540018081665,0.5491818785667419,0.5605388879776001,0.5292566418647766,0.49259287118911743,0.5589415431022644,0.5633684992790222,0.53279048204422,0.5063133239746094,0.5689190626144409,0.5725124478340149,0.5381933450698853,0.5211289525032043,0.5634099841117859,0.5693800449371338,-2.762351982710243e-07,-0.02152540720999241,-0.024222256615757942,-0.023304281756281853,-0.01669878326356411,-0.009064346551895142,-0.029157564043998718,-0.03571771830320358,-0.037536777555942535,-0.004816417116671801,-0.02659866400063038,-0.027101946994662285,-0.022492948919534683,-0.004850438330322504,-0.03007584810256958,-0.019904237240552902,-0.007023544050753117,-0.006150917615741491,-0.01991225592792034,-0.010605487041175365,-6.7754704105027486e-06
Straight,0.16697049140930176,0.21789009869098663,0.2637113332748413,0.2737840414047241,0.2741255462169647,0.2396577149629593,0.24214839935302734,0.23653016984462738,0.23492130637168884,0.20675717294216156,0.20678755640983582,0.20759309828281403,0.20777106285095215,0.1762199103832245,0.17483745515346527,0.17935580015182495,0.18154345452785492,0.14511547982692719,0.14780938625335693,0.1531403809785843,0.15382525324821472,0.6694543361663818,0.65772545337677,0.5978478193283081,0.5284996032714844,0.4824792444705963,0.5332180261611938,0.49554604291915894,0.551246166229248,0.5626944303512573,0.5296691060066223,0.49391844868659973,0.5597256422042847,0.563115656375885,0.5329790711402893,0.5065760612487793,0.5683879852294922,0.5713927149772644,0.5382225513458252,0.5232270359992981,0.5655641555786133,0.5706131458282471,-2.746202767411887e-07,-0.022164814174175262,-0.025338759645819664,-0.02479732595384121,-0.01850021630525589,-0.009689023718237877,-0.030279675498604774,-0.03740457817912102,-0.039810214191675186,-0.005214601755142212,-0.027555188164114952,-0.028355350717902184,-0.024146560579538345,-0.005057920701801777,-0.03022243082523346,-0.019618507474660873,-0.006812581326812506,-0.006357187870889902,-0.020489610731601715,-0.0114562027156353,-0.001177648431621492
Straight,0.17429977655410767,0.22603757679462433,0.27076584100723267,0.2807674705982208,0.2817133963108063,0.24365726113319397,0.2478327453136444,0.2433975338935852,0.24024417996406555,0.21184702217578888,0.21318350732326508,0.21508760750293732,0.2132227122783661,0.18246644735336304,0.18218879401683807,0.1869838535785675,0.1875682920217514,0.15140697360038757,0.15232738852500916,0.1592787206172943,0.16070124506950378,0.6680096387863159,0.6543821692466736,0.5971976518630981,0.5289521217346191,0.4848061203956604,0.5362485647201538,0.4928983151912689,0.5482574701309204,0.5616587996482849,0.5344610810279846,0.4931812286376953,0.5577276945114136,0.56316739320755,0.5390174984931946,0.5043240785598755,0.5656342506408691,0.572441816329956,0.544393002986908,0.5210145115852356,0.5626947283744812,0.571223795413971,-3.0013831064934493e-07,-0.016469739377498627,-0.018060678616166115,-0.01704900525510311,-0.010848135687410831,-0.007136282976716757,-0.025984451174736023,-0.03286039084196091,-0.03509702906012535,-0.004623692948371172,-0.024182790890336037,-0.02555486373603344,-0.022619210183620453,-0.005389329511672258,-0.027354026213288307,-0.01646442711353302,-0.004228599835187197,-0.00697218207642436,-0.01801404543220997,-0.007333049550652504,0.003512675641104579
Straight,0.17707349359989166,0.22785021364688873,0.2719249725341797,0.2825201153755188,0.28284400701522827,0.24804675579071045,0.2524954080581665,0.24757720530033112,0.2450208067893982,0.2159569412469864,0.21753957867622375,0.21858203411102295,0.21730360388755798,0.18611277639865875,0.18670575320720673,0.19015395641326904,0.19011250138282776,0.1554204374551773,0.15908776223659515,0.16428059339523315,0.1637955754995346,0.6670994162559509,0.653534471988678,0.5966393351554871,0.5287767648696899,0.48361459374427795,0.5359727144241333,0.4944612979888916,0.5491620302200317,0.5613239407539368,0.532252311706543,0.4931301176548004,0.5567282438278198,0.5607385635375977,0.5352266430854797,0.5046294331550598,0.5644895434379578,0.5686501264572144,0.5393853187561035,0.5200359225273132,0.5608978271484375,0.5675722360610962,-2.76547524435955e-07,-0.01837775483727455,-0.02092767134308815,-0.020491695031523705,-0.014622028917074203,-0.0086860042065382,-0.027639374136924744,-0.033984940499067307,-0.03594345971941948,-0.0056036971509456635,-0.02582240104675293,-0.0266971867531538,-0.023258723318576813,-0.006075053475797176,-0.028679652139544487,-0.017946802079677582,-0.005761913489550352,-0.0075940461829304695,-0.01935676485300064,-0.00918283686041832,0.001409629127010703
Straight,0.17703717947006226,0.22724145650863647,0.27299562096595764,0.2834256887435913,0.2861904799938202,0.24898362159729004,0.2546813189983368,0.24807734787464142,0.244910329580307,0.21801894903182983,0.221024289727211,0.22041672468185425,0.21890667080879211,0.18882817029953003,0.18895359337329865,0.19181044399738312,0.19289907813072205,0.158228799700737,0.1604655683040619,0.16597242653369904,0.1670554280281067,0.6651517152786255,0.6536651849746704,0.5972199440002441,0.5298497080802917,0.48510491847991943,0.53391432762146,0.49547821283340454,0.5509157776832581,0.5605477094650269,0.5300424695014954,0.4924967288970947,0.5572390556335449,0.5597488880157471,0.5325719118118286,0.5028315186500549,0.5636785626411438,0.5664352178573608,0.535617470741272,0.5197266936302185,0.5602418184280396,0.5647857189178467,-2.750743135493394e-07,-0.01928137242794037,-0.021600425243377686,-0.020516421645879745,-0.013712912797927856,-0.009765461087226868,-0.02933247573673725,-0.0357140377163887,-0.03791176900267601,-0.006030299700796604,-0.0275836493819952,-0.028852922841906548,-0.025495585054159164,-0.005886522587388754,-0.029563549906015396,-0.019123848527669907,-0.007038746494799852,-0.0068086888641119,-0.01933625154197216,-0.009990728460252285,5.949725618847879e-06
Straight,0.17864319682121277,0.22928309440612793,0.2752175033092499,0.2864460051059723,0.28827086091041565,0.25139689445495605,0.25697875022888184,0.24882617592811584,0.2459762692451477,0.21967348456382751,0.2231665551662445,0.2212635576725006,0.21965093910694122,0.18996484577655792,0.19069941341876984,0.19258655607700348,0.19313204288482666,0.15907426178455353,0.16118969023227692,0.16664566099643707,0.16808772087097168,0.6666477918624878,0.6514418721199036,0.5954209566116333,0.5295765995979309,0.48521697521209717,0.5345084071159363,0.49753931164741516,0.5525928735733032,0.5618411302566528,0.5309935808181763,0.49353325366973877,0.5580217242240906,0.5619475841522217,0.534508466720581,0.5035051107406616,0.5641762614250183,0.5683670043945312,0.5383760929107666,0.5210702419281006,0.5610500574111938,0.5658968091011047,-2.6926491614176484e-07,-0.01809820719063282,-0.020231343805789948,-0.019304389134049416,-0.012762955389916897,-0.008462154306471348,-0.02729266695678234,-0.03351122513413429,-0.035781439393758774,-0.005445623304694891,-0.02693905308842659,-0.028487378731369972,-0.025303060188889503,-0.005788457114249468,-0.0287191029638052,-0.017950568348169327,-0.005786796100437641,-0.007157286163419485,-0.018627937883138657,-0.008567051030695438,0.0017772407736629248
Straight,0.18046578764915466,0.2295222133398056,0.2757057249546051,0.28673240542411804,0.2887461185455322,0.2501884400844574,0.2569664716720581,0.24882905185222626,0.2451353520154953,0.2187313735485077,0.22322478890419006,0.22167903184890747,0.21965141594409943,0.18966615200042725,0.1911596953868866,0.19341567158699036,0.19356925785541534,0.15901729464530945,0.1614246666431427,0.1668729931116104,0.16738498210906982,0.6646702289581299,0.6521180272102356,0.596644937992096,0.5297733545303345,0.4844983220100403,0.5328032374382019,0.49670541286468506,0.5525503158569336,0.5604267716407776,0.5299597382545471,0.49441954493522644,0.5601927042007446,0.5615817308425903,0.5335900187492371,0.5031494498252869,0.5651424527168274,0.5675058960914612,0.5372254848480225,0.5202192664146423,0.5611650943756104,0.5657167434692383,-2.800573213335156e-07,-0.01981210522353649,-0.022460397332906723,-0.021443625912070274,-0.014672798104584217,-0.010923443362116814,-0.03067075088620186,-0.03743227943778038,-0.04004421457648277,-0.0070648472756147385,-0.02863783948123455,-0.030287951231002808,-0.027565784752368927,-0.006661419291049242,-0.030000848695635796,-0.018927091732621193,-0.006837963126599789,-0.007385400123894215,-0.019334368407726288,-0.009097103029489517,0.0012319044908508658
Straight,0.17648419737815857,0.22675727307796478,0.27408111095428467,0.28544485569000244,0.28730401396751404,0.25052881240844727,0.2558870315551758,0.24786648154258728,0.24489960074424744,0.21822842955589294,0.2229030281305313,0.22086583077907562,0.21954312920570374,0.18857727944850922,0.1904202103614807,0.19276553392410278,0.19282066822052002,0.157510444521904,0.16074177622795105,0.16521739959716797,0.16528251767158508,0.6648690104484558,0.6546784043312073,0.598549485206604,0.5304000973701477,0.4850066006183624,0.534250020980835,0.4962480068206787,0.5520936846733093,0.5592311024665833,0.5307075381278992,0.49373888969421387,0.5593704581260681,0.5595308542251587,0.5343868732452393,0.503044843673706,0.5638108253479004,0.5660249590873718,0.5361837148666382,0.5196793675422668,0.5599419474601746,0.5636454820632935,-2.881855607483885e-07,-0.019691241905093193,-0.021566320210695267,-0.01972094550728798,-0.011941371485590935,-0.009149553254246712,-0.027451200410723686,-0.03357808664441109,-0.03607558831572533,-0.004364937078207731,-0.024348227307200432,-0.025246838107705116,-0.022214096039533615,-0.0030773007310926914,-0.024615366011857986,-0.013112879358232021,-0.0011472157202661037,-0.003007135121151805,-0.013964169658720493,-0.0040013776160776615,0.005925881676375866
Straight,0.17694541811943054,0.22695787250995636,0.27410730719566345,0.28537240624427795,0.2862622141838074,0.25017866492271423,0.2533179819583893,0.24694573879241943,0.24513523280620575,0.21755929291248322,0.2189970165491104,0.21868383884429932,0.21845251321792603,0.1873285472393036,0.1870907098054886,0.1901712566614151,0.19155216217041016,0.1557973027229309,0.15809795260429382,0.16337716579437256,0.16450169682502747,0.6669325828552246,0.655112624168396,0.5987503528594971,0.5294309258460999,0.4829409718513489,0.5338320732116699,0.4955922067165375,0.5510382056236267,0.5616320967674255,0.5304546356201172,0.4947100877761841,0.5607987642288208,0.5615046620368958,0.5337246060371399,0.5037602782249451,0.5652647018432617,0.5681927800178528,0.5371798872947693,0.5189380049705505,0.560185968875885,0.5657339096069336,-2.622290935505589e-07,-0.021045327186584473,-0.024474605917930603,-0.024293500930070877,-0.018440615385770798,-0.009940923191606998,-0.029623132199048996,-0.036570608615875244,-0.03908504173159599,-0.005388043355196714,-0.02553895302116871,-0.026097949594259262,-0.022759126499295235,-0.004722889978438616,-0.02747826837003231,-0.016088731586933136,-0.003754674457013607,-0.0053931609727442265,-0.017553318291902542,-0.007478910963982344,0.0029665527399629354
Straight,0.17613878846168518,0.22583550214767456,0.27256786823272705,0.284423828125,0.2855273187160492,0.24826155602931976,0.25330406427383423,0.24580079317092896,0.24270033836364746,0.21593567728996277,0.2189158946275711,0.21794751286506653,0.21736326813697815,0.18609106540679932,0.1865806132555008,0.18971030414104462,0.19140997529029846,0.15537238121032715,0.15719377994537354,0.16274037957191467,0.1642126739025116,0.6680483818054199,0.6544858813285828,0.5979583263397217,0.5304250717163086,0.4842771291732788,0.5340699553489685,0.4973680377006531,0.5529144406318665,0.5605150461196899,0.5307503938674927,0.4954085946083069,0.5615696907043457,0.5616804361343384,0.5343359112739563,0.504224956035614,0.5660635232925415,0.5680851340293884,0.5373026728630066,0.5219153761863708,0.5625561475753784,0.5665964484214783,-2.7586582973526674e-07,-0.02027205377817154,-0.02245664782822132,-0.020881056785583496,-0.013319231569766998,-0.00907372497022152,-0.02870253100991249,-0.03614317253232002,-0.039197228848934174,-0.004422327503561974,-0.025077952072024345,-0.02656465210020542,-0.023810692131519318,-0.0034994271118193865,-0.026097774505615234,-0.015250652097165585,-0.0033578278962522745,-0.003858906449750066,-0.01545688509941101,-0.0056192888878285885,0.0045167552307248116
Straight,0.1762113869190216,0.2259804904460907,0.2717989385128021,0.28222978115081787,0.28434038162231445,0.2471694052219391,0.2521270513534546,0.24552223086357117,0.24289660155773163,0.21506774425506592,0.2181708812713623,0.2176302820444107,0.21661928296089172,0.18542727828025818,0.18615411221981049,0.1893455684185028,0.19051137566566467,0.15475569665431976,0.15722157061100006,0.16274286806583405,0.16338983178138733,0.6695570349693298,0.6571647524833679,0.5988579988479614,0.530855119228363,0.4851580262184143,0.5352785587310791,0.4973519444465637,0.5545810461044312,0.5648223161697388,0.5316582918167114,0.4959602952003479,0.5629957318305969,0.564687192440033,0.5350980162620544,0.5057002902030945,0.5683850646018982,0.5710419416427612,0.5384598970413208,0.5222432613372803,0.5641953945159912,0.5690310001373291,-2.8588186751221656e-07,-0.019811270758509636,-0.021799331530928612,-0.020214185118675232,-0.012672104872763157,-0.008969816379249096,-0.02901339717209339,-0.035901203751564026,-0.038161952048540115,-0.004676327109336853,-0.025877395644783974,-0.026946505531668663,-0.023537661880254745,-0.00416038790717721,-0.027498578652739525,-0.016345033422112465,-0.003888831241056323,-0.004826860968023539,-0.01677679643034935,-0.0065869055688381195,0.003990584518760443
Straight,0.17692050337791443,0.226702481508255,0.2719838619232178,0.2829311192035675,0.2843768000602722,0.24700739979743958,0.25253191590309143,0.2451990842819214,0.2419699728488922,0.21483449637889862,0.2185550183057785,0.21754808723926544,0.21595485508441925,0.18503084778785706,0.1862790435552597,0.18902868032455444,0.18940897285938263,0.15414902567863464,0.15681768953800201,0.16271768510341644,0.16319480538368225,0.6696847677230835,0.6553994417190552,0.5994442701339722,0.532350480556488,0.4866715371608734,0.5348031520843506,0.49814414978027344,0.5535048246383667,0.5625395178794861,0.5318313837051392,0.4967586100101471,0.5623120069503784,0.5637794733047485,0.5357211232185364,0.5048689842224121,0.5664595365524292,0.5700812935829163,0.5403979420661926,0.5211542248725891,0.5619204044342041,0.5676261782646179,-2.8458032375056064e-07,-0.019353430718183517,-0.02187342196702957,-0.021029068157076836,-0.014506685547530651,-0.0093173673376441,-0.028706280514597893,-0.035179007798433304,-0.03736747056245804,-0.005502414423972368,-0.026192205026745796,-0.0270630344748497,-0.02381213940680027,-0.005273990798741579,-0.028138188645243645,-0.01680937223136425,-0.0044252886436879635,-0.0061724623665213585,-0.01773688942193985,-0.007249380927532911,0.003438459476456046
Straight,0.17704319953918457,0.22655168175697327,0.27177250385284424,0.28260233998298645,0.28415626287460327,0.24701982736587524,0.25241124629974365,0.24522297084331512,0.2419755607843399,0.2148996740579605,0.21821328997612,0.21727725863456726,0.2157401442527771,0.1851406991481781,0.18610841035842896,0.18882957100868225,0.18920335173606873,0.15432587265968323,0.15684570372104645,0.1625470519065857,0.16292701661586761,0.669456422328949,0.655548095703125,0.5994458794593811,0.5326598882675171,0.48717883229255676,0.5349293351173401,0.4979959726333618,0.5533785820007324,0.5628438591957092,0.5319007635116577,0.4968603253364563,0.5623095035552979,0.563994824886322,0.5356630682945251,0.5051040649414062,0.5664815306663513,0.5701467990875244,0.5404078960418701,0.5209182500839233,0.5618603229522705,0.5677247643470764,-2.8713739652630466e-07,-0.019498154520988464,-0.022009097039699554,-0.02115800604224205,-0.014577790163457394,-0.008764993399381638,-0.02803882397711277,-0.03435603901743889,-0.03634003922343254,-0.004879022017121315,-0.025442561134696007,-0.026101620867848396,-0.02253687009215355,-0.004697010386735201,-0.02748773619532585,-0.016145240515470505,-0.003622935153543949,-0.005674873478710651,-0.017226411029696465,-0.006731273606419563,0.0040759132243692875
Straight,0.17546488344669342,0.22447454929351807,0.27181726694107056,0.28306061029434204,0.2849786579608917,0.24820402264595032,0.2523190677165985,0.24520854651927948,0.24289804697036743,0.21595416963100433,0.21789777278900146,0.2168516367673874,0.21686482429504395,0.18617990612983704,0.18543943762779236,0.18814849853515625,0.19080068171024323,0.1553729772567749,0.15577304363250732,0.16147613525390625,0.16392746567726135,0.6703529357910156,0.6572513580322266,0.6011302471160889,0.5337055325508118,0.4874114990234375,0.5355011224746704,0.49781161546707153,0.5535720586776733,0.5613729953765869,0.5317474007606506,0.4963527321815491,0.562739372253418,0.5617786049842834,0.5345332026481628,0.5053908228874207,0.5672947764396667,0.5673532485961914,0.5376982092857361,0.5223456621170044,0.563479483127594,0.5665972828865051,-2.812907382576668e-07,-0.021273890510201454,-0.02379056066274643,-0.02241062931716442,-0.014646968804299831,-0.008490781299769878,-0.028793910518288612,-0.03558935597538948,-0.03772260248661041,-0.0036571728996932507,-0.025079496204853058,-0.02588200569152832,-0.021991727873682976,-0.0030052054207772017,-0.026449596509337425,-0.01538925338536501,-0.0028634865302592516,-0.003737889463081956,-0.015527593903243542,-0.005637985188513994,0.00484526576474309
Straight,0.17713098227977753,0.2261248379945755,0.27207180857658386,0.2828620672225952,0.28502967953681946,0.24695202708244324,0.2519073784351349,0.24486878514289856,0.24225986003875732,0.2147396355867386,0.21804334223270416,0.21754920482635498,0.21641945838928223,0.1851101964712143,0.18569035828113556,0.18902789056301117,0.19011694192886353,0.15450239181518555,0.15642206370830536,0.1624070405960083,0.1631738543510437,0.6706311106681824,0.6565159559249878,0.5994242429733276,0.5327408909797668,0.48753127455711365,0.5333194136619568,0.497694194316864,0.5529606342315674,0.5621845126152039,0.5309819579124451,0.49668681621551514,0.5627242922782898,0.5640009641647339,0.5347392559051514,0.504779040813446,0.5671406984329224,0.5697941184043884,0.5394271016120911,0.5218623280525208,0.5624629259109497,0.5671151280403137,-2.794068052480725e-07,-0.02029830403625965,-0.022759903222322464,-0.02156263403594494,-0.014377961866557598,-0.008786593563854694,-0.0286197979003191,-0.03563060238957405,-0.03805328160524368,-0.004710392560809851,-0.02528882585465908,-0.026266856119036674,-0.022949034348130226,-0.004579772241413593,-0.0277002714574337,-0.017110193148255348,-0.0050990465097129345,-0.00568446284160018,-0.01752587966620922,-0.007702849805355072,0.0025622788816690445
Straight,0.17646637558937073,0.22544963657855988,0.2724282145500183,0.28453314304351807,0.2860278785228729,0.24744762480258942,0.25188568234443665,0.24548852443695068,0.2425539642572403,0.2152089774608612,0.21767814457416534,0.21765868365764618,0.21712863445281982,0.18539729714393616,0.18488556146621704,0.18880951404571533,0.19069893658161163,0.15503796935081482,0.15582507848739624,0.16195495426654816,0.16343370079994202,0.6696579456329346,0.6566112637519836,0.5991162061691284,0.5325294733047485,0.4867177903652191,0.5327810645103455,0.4978727400302887,0.5527070164680481,0.5610887408256531,0.5295059084892273,0.4958409070968628,0.5621400475502014,0.5630021095275879,0.5327047109603882,0.5056217312812805,0.5674672722816467,0.5691065192222595,0.5369376540184021,0.5218620300292969,0.5623364448547363,0.5659664273262024,-2.7401969759921485e-07,-0.02115241251885891,-0.02373139187693596,-0.02250349335372448,-0.015107941813766956,-0.008365243673324585,-0.028002964332699776,-0.03438033163547516,-0.03620268404483795,-0.0037934568244963884,-0.02462667040526867,-0.024808159098029137,-0.02039721980690956,-0.0034485836513340473,-0.026830552145838737,-0.01612684689462185,-0.003617984475567937,-0.004459707997739315,-0.0164104625582695,-0.00686290580779314,0.0034687542356550694
Straight,0.17636103928089142,0.2251623421907425,0.27242714166641235,0.2847236096858978,0.28630292415618896,0.24771198630332947,0.25190404057502747,0.24525928497314453,0.24263882637023926,0.21555770933628082,0.21759913861751556,0.2173595428466797,0.21736247837543488,0.18580776453018188,0.18490809202194214,0.18852917850017548,0.19098331034183502,0.1554287225008011,0.1554793417453766,0.16140078008174896,0.16337798535823822,0.6695027351379395,0.6558924317359924,0.5990931987762451,0.5325327515602112,0.48654472827911377,0.5335263609886169,0.498100221157074,0.5527920722961426,0.5608730912208557,0.530225932598114,0.49618861079216003,0.5622387528419495,0.5625255703926086,0.5333987474441528,0.5055662393569946,0.5670821666717529,0.5685181617736816,0.5372176766395569,0.521929919719696,0.5620482563972473,0.5656085014343262,-2.713896094519441e-07,-0.02120932750403881,-0.023938247933983803,-0.022814201191067696,-0.015486056916415691,-0.008790872991085052,-0.02843235805630684,-0.034879714250564575,-0.03683042898774147,-0.004094422794878483,-0.024619294330477715,-0.02465701475739479,-0.020394030958414078,-0.0035948376171290874,-0.02644271031022072,-0.015337703749537468,-0.002859859261661768,-0.004501481540501118,-0.015993187204003334,-0.0061967638321220875,0.004117170814424753
Straight,0.17757731676101685,0.22646653652191162,0.2736242413520813,0.2853631377220154,0.2864236533641815,0.24880337715148926,0.2524159550666809,0.24529875814914703,0.2428617626428604,0.21674217283725739,0.21849752962589264,0.21750696003437042,0.21795083582401276,0.18691739439964294,0.185662642121315,0.18862536549568176,0.19191034138202667,0.15638761222362518,0.15666283667087555,0.16263356804847717,0.1652878224849701,0.6672701835632324,0.6535806655883789,0.5980910658836365,0.5314085483551025,0.4852825999259949,0.5340340733528137,0.4978278577327728,0.5517761707305908,0.5602330565452576,0.529529333114624,0.49535897374153137,0.56113600730896,0.5618883967399597,0.5311983227729797,0.505429208278656,0.5668705701828003,0.5675534009933472,0.5340951681137085,0.5219092965126038,0.5630277395248413,0.5662159323692322,-2.5358923494422925e-07,-0.022196613252162933,-0.02566133625805378,-0.025226769968867302,-0.018596844747662544,-0.009508858434855938,-0.030427921563386917,-0.03731951490044594,-0.03924824669957161,-0.00478634936735034,-0.027128592133522034,-0.027664676308631897,-0.022997774183750153,-0.004456206224858761,-0.029386302456259727,-0.01893853209912777,-0.006072599906474352,-0.005535585340112448,-0.018544470891356468,-0.009301678277552128,0.0011400566436350346
Straight,0.17712438106536865,0.22584521770477295,0.2733713686466217,0.2854519486427307,0.28638356924057007,0.24858829379081726,0.25265780091285706,0.24502229690551758,0.24242687225341797,0.2166372388601303,0.21890324354171753,0.21753183007240295,0.2176351696252823,0.1869756430387497,0.1862337291240692,0.18915270268917084,0.19193053245544434,0.15643055737018585,0.15677276253700256,0.16255095601081848,0.16505740582942963,0.6673382520675659,0.6536507606506348,0.5985682010650635,0.5323082804679871,0.4860883057117462,0.5343605279922485,0.4991171956062317,0.5533309578895569,0.5609590411186218,0.5299395322799683,0.4957648515701294,0.5612884163856506,0.5618884563446045,0.5321853756904602,0.5051538348197937,0.5662804841995239,0.5673187375068665,0.5349587798118591,0.522447943687439,0.5629032254219055,0.5655972361564636,-2.56284238275839e-07,-0.021590499207377434,-0.02457989566028118,-0.023567721247673035,-0.016350984573364258,-0.009541505016386509,-0.02955189347267151,-0.03623785451054573,-0.03843439370393753,-0.004623151384294033,-0.0261094868183136,-0.026818551123142242,-0.02282046154141426,-0.0037991097196936607,-0.027277179062366486,-0.01649053394794464,-0.00411690678447485,-0.004374312236905098,-0.016404882073402405,-0.006992311216890812,0.0031108404509723186
Straight,0.18013468384742737,0.22790247201919556,0.27541643381118774,0.287184476852417,0.28723961114883423,0.24864819645881653,0.2529204487800598,0.24650071561336517,0.244374617934227,0.21659186482429504,0.21946434676647186,0.2187601774930954,0.21852557361125946,0.1872255951166153,0.1867871731519699,0.18984954059123993,0.19229163229465485,0.15659849345684052,0.1567690074443817,0.16284289956092834,0.16503462195396423,0.6661909818649292,0.6517543196678162,0.5978251099586487,0.5316969156265259,0.48587509989738464,0.5340166091918945,0.4975714683532715,0.5509733557701111,0.5592513084411621,0.5311424136161804,0.49590447545051575,0.5615861415863037,0.5620393753051758,0.5340785980224609,0.5048285722732544,0.5660128593444824,0.5670866370201111,0.5376099348068237,0.5214031934738159,0.5620311498641968,0.5657764077186584,-2.5509129386591667e-07,-0.021381037309765816,-0.02494196407496929,-0.024591634050011635,-0.0181973185390234,-0.010710722766816616,-0.03130072355270386,-0.038064561784267426,-0.04003588482737541,-0.006304999813437462,-0.027968691661953926,-0.0284961499273777,-0.02434050291776657,-0.005911054089665413,-0.02973908558487892,-0.018394531682133675,-0.005548705346882343,-0.006858304142951965,-0.01894640550017357,-0.00871265772730112,0.0020413706079125404
Straight,0.1803673356771469,0.22822245955467224,0.27551358938217163,0.2866612374782562,0.28705543279647827,0.25010496377944946,0.25296324491500854,0.24763807654380798,0.24530424177646637,0.21759718656539917,0.21848154067993164,0.21872800588607788,0.21935485303401947,0.1881711632013321,0.18600165843963623,0.18987014889717102,0.19288361072540283,0.15728355944156647,0.15702003240585327,0.1633550524711609,0.1658932864665985,0.6668837070465088,0.6554951071739197,0.6014356017112732,0.5322362184524536,0.48531749844551086,0.5356554388999939,0.4984349310398102,0.5498224496841431,0.559893012046814,0.5321307182312012,0.4967116713523865,0.5622726678848267,0.5624909996986389,0.53379887342453,0.5048017501831055,0.5663424134254456,0.5680544972419739,0.5369717478752136,0.5192419290542603,0.5604053735733032,0.5652492046356201,-2.5721806196088437e-07,-0.02282555028796196,-0.027137698605656624,-0.02748676761984825,-0.021874818950891495,-0.01069597713649273,-0.03156903386116028,-0.03760072961449623,-0.038497213274240494,-0.005662265699356794,-0.026818355545401573,-0.02570812776684761,-0.019959455356001854,-0.005133023951202631,-0.029537126421928406,-0.017561819404363632,-0.0036796194035559893,-0.006099681835621595,-0.018928321078419685,-0.008788609877228737,0.002416620496660471
Straight,0.17690856754779816,0.2255546748638153,0.27381840348243713,0.2841084897518158,0.28457796573638916,0.24855604767799377,0.25169700384140015,0.24527990818023682,0.24373574554920197,0.21676497161388397,0.2178197205066681,0.21718353033065796,0.21791532635688782,0.18728511035442352,0.18537789583206177,0.1886056363582611,0.19194450974464417,0.15614430606365204,0.15596193075180054,0.1614214926958084,0.16377149522304535,0.6682481169700623,0.6567023992538452,0.6010928153991699,0.5329208374023438,0.4873320758342743,0.5369418859481812,0.4994159936904907,0.5545719861984253,0.5655516386032104,0.5331491231918335,0.49723613262176514,0.5631623864173889,0.565340518951416,0.5353477001190186,0.5062633156776428,0.5674251914024353,0.5701990723609924,0.5386982560157776,0.5209764838218689,0.5623396039009094,0.5678855180740356,-2.7638793653750326e-07,-0.022683998569846153,-0.02592722699046135,-0.02491426095366478,-0.01775219291448593,-0.011112112551927567,-0.030965512618422508,-0.03651745244860649,-0.03750082105398178,-0.005741042084991932,-0.026382552459836006,-0.025394266471266747,-0.02004164084792137,-0.00468255952000618,-0.02783867157995701,-0.015784982591867447,-0.002387451473623514,-0.005142671056091785,-0.016886888071894646,-0.00639483192935586,0.004642973188310862
